ID,age,age_range,gender,education,AGR_raw,CON_raw,EXT_raw,NEU_raw,OPE_raw,educ,ethnic,region,clin_status,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5
200809,51,40 yo or older,female,5,17,19,18,16,20,BA_plus,white,west,typ,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate,very_accurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,very_accurate,very_inaccurate
200810,40,40 yo or older,female,2,19,20,16,14,19,HS_grad,hispanic,south,clin,moderately_inaccurate,slightly_accurate,slightly_accurate,very_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,very_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate
200811,28,25 to 39 yo,female,5,30,21,22,30,24,BA_plus,white,northeast,typ,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate
200812,24,19 to 24 yo,female,3,26,19,20,13,24,some_college,white,midwest,typ,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,very_accurate,slightly_inaccurate
200813,20,19 to 24 yo,female,3,20,21,18,10,16,some_college,hispanic,northeast,typ,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate
200814,51,40 yo or older,male,5,17,20,12,21,16,BA_plus,white,west,typ,very_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,very_accurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200815,20,19 to 24 yo,female,3,22,18,20,13,22,some_college,white,northeast,typ,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,slightly_inaccurate,very_inaccurate,slightly_accurate,very_accurate,very_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate
200816,30,25 to 39 yo,female,3,19,16,17,25,19,some_college,hispanic,south,typ,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate
200817,23,19 to 24 yo,male,3,10,16,16,19,16,some_college,hispanic,midwest,typ,moderately_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,slightly_accurate
200818,40,40 yo or older,female,3,22,19,19,13,16,some_college,white,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate
200819,19,19 to 24 yo,female,4,25,20,23,16,22,BA_plus,white,northeast,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,slightly_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate,very_accurate,moderately_accurate,slightly_accurate
200820,20,19 to 24 yo,female,3,24,17,17,16,18,some_college,hispanic,south,typ,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,very_accurate,very_inaccurate
200821,26,25 to 39 yo,male,3,25,16,18,8,21,some_college,black,midwest,typ,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,very_inaccurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,slightly_accurate,slightly_accurate
200822,22,19 to 24 yo,female,3,26,23,18,16,18,some_college,white,west,typ,slightly_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate
200823,36,25 to 39 yo,female,3,17,25,17,21,17,some_college,asian,midwest,typ,very_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,very_accurate,very_inaccurate,very_accurate,very_inaccurate,slightly_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200824,39,25 to 39 yo,female,4,22,17,17,17,20,BA_plus,white,midwest,typ,very_inaccurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,very_accurate,moderately_accurate,very_inaccurate,slightly_inaccurate,moderately_accurate
200825,37,25 to 39 yo,female,3,22,20,25,16,16,some_college,white,south,typ,very_inaccurate,very_accurate,very_accurate,slightly_inaccurate,very_accurate,slightly_inaccurate,slightly_accurate,very_accurate,moderately_accurate,moderately_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate,very_accurate,slightly_inaccurate,very_inaccurate
200826,43,40 yo or older,male,5,22,20,18,11,18,BA_plus,white,midwest,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200827,40,40 yo or older,female,2,25,17,21,30,20,HS_grad,black,south,clin,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,slightly_inaccurate,very_inaccurate,very_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,very_accurate,slightly_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200828,27,25 to 39 yo,female,3,19,18,28,13,23,some_college,white,west,typ,very_inaccurate,very_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,very_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_inaccurate
200829,32,25 to 39 yo,female,3,25,24,15,27,21,some_college,black,south,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate
200830,33,25 to 39 yo,male,2,21,19,24,5,25,HS_grad,black,south,typ,moderately_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_accurate
200831,19,19 to 24 yo,female,3,23,18,16,7,18,some_college,white,west,typ,very_inaccurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200832,22,19 to 24 yo,male,3,17,12,16,19,17,some_college,hispanic,west,clin,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_inaccurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate
200833,21,19 to 24 yo,female,1,23,14,16,10,20,no_HS,white,midwest,typ,very_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_accurate,very_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate
200834,28,25 to 39 yo,female,3,25,21,19,18,20,some_college,white,west,typ,slightly_inaccurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,very_accurate,very_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate
200835,26,25 to 39 yo,male,4,21,20,17,7,22,BA_plus,other,northeast,typ,slightly_inaccurate,very_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,very_inaccurate,very_inaccurate,slightly_accurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate
200836,44,40 yo or older,female,3,24,18,19,18,21,some_college,white,west,typ,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate
200837,28,25 to 39 yo,female,4,14,18,14,19,20,BA_plus,white,west,typ,slightly_inaccurate,slightly_accurate,slightly_inaccurate,very_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,very_inaccurate,slightly_inaccurate,slightly_accurate,very_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200838,42,40 yo or older,female,2,18,23,18,27,19,HS_grad,asian,midwest,typ,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,very_accurate,very_accurate,slightly_accurate,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,slightly_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,slightly_accurate,very_accurate,moderately_inaccurate,very_accurate,very_inaccurate
